Name,Num of words
CHRIS,6
CHRIS,5
ROSE,5
CHRIS,6
CHRIS,6
CHRIS,5
ROSE,7
ROSE,1
CHRIS,1
ROSE,6
ROSE,7
ROSE,3
CHRIS,3
ROSE,4
CHRIS,3
ROSE,1
LISA,6
LISA,5
NELSON,6
NELSON,2
ROD,2
CHRIS,1
ROD,5
ROD,6
CHRIS,2
ROD,5
ROD,4
ROD,8
ROD,7
ROD,1
CHRIS,5
ROD,2
CHRIS,6
CHRIS,2
ROD,2
CHRIS,6
CHRIS,5
CHRIS,6
ROD,3
CHRIS,7
CHRIS,3
ROD,7
ROD,5
ROD,1
ROSE,4
CHRIS,5
CHRIS,7
CHRIS,5
ROSE,4
CHRIS,4
ROSE,7
ROSE,7
ROSE,3
ROSE,1
JEREMY,6
JEREMY,3
CHRIS,8
CHRIS,5
MISSY,4
MISSY,2
ROSE,8
ROSE,2
MISSY,3
MISSY,1
MISSY,3
CHRIS,4
ROSE,8
ROSE,8
DEAN,5
DEAN,1
DEAN,6
CHRIS,6
DEAN,6
DEAN,7
DEAN,5
DEAN,7
DEAN,6
DEAN,6
DEAN,1
DEAN,1
ROSE,2
CHRIS,5
DEAN,6
DEAN,7
DEAN,6
DEAN,7
DEAN,7
DEAN,8
DEAN,6
DEAN,8
DEAN,6
DEAN,8
DEAN,2
DEAN,1
DEAN,6
DEAN,4
DEAN,6
DEAN,6
DEAN,1
DEAN,5
DEAN,5
DEAN,1
CHRIS,4
JEREMY,4
MISSY,4
JEREMY,5
DEAN,2
CHRIS,6
DEAN,6
DEAN,5
DEAN,4
DEAN,6
DEAN,6
DEAN,6
CHRIS,3
ROSE,7
ROSE,3
ROSE,2
ROSE,3
CHRIS,3
JEREMY,5
JEREMY,6
JEREMY,6
JEREMY,1
JEREMY,6
JEREMY,6
JEREMY,3
JEREMY,6
JEREMY,4
JEREMY,3
JEREMY,6
JEREMY,6
JEREMY,1
JEREMY,5
JEREMY,5
JEREMY,3
CHRIS,6
CHRIS,1
DEAN,5
JEREMY,3
JEREMY,6
JEREMY,5
JEREMY,1
JEREMY,6
JEREMY,1
CHRIS,4
GARY,6
GARY,3
GARY,7
GARY,8
GARY,1
ROD,6
ROD,5
ROD,5
ROD,6
ROD,5
ROD,7
ROD,8
ROD,3
ROD,2
CHRIS,3
CHRIS,7
CHRIS,5
CHRIS,8
CHRIS,2
CHRIS,7
CHRIS,7
CHRIS,6
CHRIS,5
DETECTIVE LATOYA,6
DETECTIVE LATOYA,6
DETECTIVE LATOYA,2
DETECTIVE LATOYA,6
DETECTIVE LATOYA,6
DETECTIVE LATOYA,3
DETECTIVE LATOYA,2
ROD,3
DETECTIVE LATOYA,3
ROD,2
DETECTIVE LATOYA,7
DETECTIVE LATOYA,4
DETECTIVE LATOYA,2
ROD,5
DETECTIVE LATOYA,6
DETECTIVE LATOYA,7
DETECTIVE LATOYA,7
DETECTIVE LATOYA,1
CHRIS,8
CHRIS,4
DETECTIVE LATOYA,4
ROD,7
ROD,7
ROD,3
ROD,7
ROD,3
ROD,2
DETECTIVE LATOYA,4
ROD,6
ROD,6
DETECTIVE LATOYA,6
DETECTIVE LATOYA,7
DETECTIVE LATOYA,5
DETECTIVE LATOYA,6
ROD,7
ROD,5
ROD,1
DETECTIVE LATOYA,2
ROD,8
ROD,6
ROD,1
DETECTIVE LATOYA,2
ROD,5
ROD,7
ROD,5
ROD,6
ROD,8
ROD,7
ROD,6
DETECTIVE LATOYA,6
ROD,6
ROD,6
ROD,5
ROD,1
DETECTIVE LATOYA,1
ROD,6
DETECTIVE LATOYA,7
DETECTIVE LATOYA,4
ROD,8
ROD,3
DETECTIVE LATOYA,2
ROD,6
ROD,5
ROD,5
ROD,7
ROD,2
DETECTIVE LATOYA,1
ROD,1
DETECTIVE LATOYA,4
DETECTIVE LATOYA,6
DETECTIVE LATOYA,1
DETECTIVE LATOYA,7
DETECTIVE LATOYA,6
ROD,6
ROD,7
ROD,7
ROD,6
ROD,8
ROD,4
LATOYA,7
LATOYA,6
LATOYA,6
LATOYA,1
CHRIS,7
CHRIS,7
CHRIS,7
CHRIS,6
CHRIS,5
ROSE,1
ROSE,1
ROD,5
ROSE,1
ROD,2
ROSE,6
ROSE,2
ROSE,8
ROSE,6
ROSE,7
ROSE,5
ROD,7
ROSE,3
ROD,7
ROD,3
ROD,1
ROSE,4
ROD,6
ROD,2
ROD,7
ROSE,7
ROSE,6
ROSE,1
ROD,4
ROD,7
ROD,6
ROD,1
ROSE,3
ROD,1
ROSE,5
ROD,3
ROSE,7
ROSE,1
ROD,1
ROSE,5
ROD,5
ROSE,6
ROSE,5
ROD,7
ROSE,7
ROSE,1
ROD,4
JIM,6
JIM,8
JIM,4
JIM,5
JIM,6
JIM,6
JIM,6
JIM,4
CHRIS,6
CHRIS,7
CHRIS,6
JIM,6
JIM,8
JIM,7
JIM,6
CHRIS,2
JIM,5
JIM,6
JIM,3
JIM,2
JIM,3
CHRIS,3
JIM,5
JIM,3
JIM,7
JIM,4
JIM,6
JIM,6
JIM,5
JIM,5
JIM,2
CHRIS,3
JIM,6
JIM,7
JIM,4
JIM,3
JIM,5
JIM,4
JIM,4
JIM,3
CHRIS,1
JIM,7
JIM,6
JIM,6
JIM,5
JIM,4
JIM,5
JIM,6
JIM,8
JIM,7
JIM,5
JIM,4
JIM,4
JIM,5
JIM,7
JIM,2
CHRIS,3
